Anio,DepartamentoOrigen,PaísDestino,VolúmenToneladas
2013,Valle del Cauca,Ecuador,96.30000000000001
2013,Valle del Cauca,España,263.41999999999996
2013,Valle del Cauca,Estados Unidos,5125.130000000001
2013,Valle del Cauca,Finlandia,315.06
2013,Valle del Cauca,Francia,320.28
2013,Valle del Cauca,Irak,0.3
2013,Valle del Cauca,Irlanda,19.27
2013,Valle del Cauca,Italia,39.14
2013,Valle del Cauca,Japón,3431.9799999999996
2013,Valle del Cauca,Letonia,38.48
2013,Valle del Cauca,Malasia,176.52
2013,Valle del Cauca,México,64.67
2013,Valle del Cauca,Noruega,0.39
2013,Valle del Cauca,Nueva Zelandia,38.510000000000005
2013,Valle del Cauca,Países Bajos,333.66
2013,Valle del Cauca,Perú,615.61
2013,Valle del Cauca,Polonia,0.32
2013,Valle del Cauca,Portugal,19.29
2013,Valle del Cauca,Puerto Rico,24.6
2013,Valle del Cauca,Reino Unido,803.47
2013,Valle del Cauca,República Dominicana,12.92
2013,Valle del Cauca,Rusia- Federación de,115.67
2013,Valle del Cauca,Singapur,58.5
2013,Valle del Cauca,Suecia,189.03
2013,Valle del Cauca,Suiza,0.42
2013,Valle del Cauca,Taiwán- Provincia de China,17.5
2013,Valle del Cauca,Venezuela,117.12999999999998
2014,Antioquia,Alemania,6072.050000000001
2014,Antioquia,Antigua y Barbuda,1.55
2014,Antioquia,Antillas Holandesas,32.32
2014,Antioquia,Argentina,57.75
2014,Antioquia,Aruba,22.380000000000003
2014,Antioquia,Australia,200.54000000000002
2014,Antioquia,Austria,2.9000000000000004
2014,Antioquia,Barbados,11.310000000000002
2014,Antioquia,Belice,3.1
2014,Antioquia,Bolivia,24.299999999999994
2014,Antioquia,Brasil,38.099999999999994
2014,Antioquia,Bélgica,4096.670000000001
2014,Antioquia,Canadá,7466.7699999999995
2014,Antioquia,Chile,62.34
2014,Antioquia,China,177.16
2014,Antioquia,Corea,3621.1000000000004
2014,Antioquia,Costa Rica,79.66000000000001
2014,Antioquia,Cuba,1.97
2014,Antioquia,Dinamarca,228.47000000000003
2014,Antioquia,Dominica,4.52
2014,Antioquia,Ecuador,401.33
2014,Antioquia,El Salvador,35.91
2014,Antioquia,Emiratos Árabes Unidos,4.79
2014,Antioquia,España,1075.1299999999999
2014,Antioquia,Estados Unidos,34691.82000000001
2014,Antioquia,Finlandia,647.72
2014,Antioquia,Francia,409.45000000000005
2014,Antioquia,Granada,2.7399999999999998
2014,Antioquia,Guatemala,59.09
2014,Antioquia,Guyana,5.000000000000001
2014,Antioquia,Haití,0.63
2014,Antioquia,Honduras,3.7600000000000002
2014,Antioquia,Hong Kong,43.57
2014,Antioquia,India,2.92
2014,Antioquia,Irak,0.81
2014,Antioquia,Irlanda,38.37
2014,Antioquia,Israel,485.9
2014,Antioquia,Italia,1097.5400000000002
2014,Antioquia,Japón,5258.17
2014,Antioquia,Letonia,38.81
2014,Antioquia,Malasia,182.40999999999997
2014,Antioquia,Marruecos,76.86
2014,Antioquia,México,144.9
2014,Antioquia,Nigeria,4.82
2014,Antioquia,Noruega,966.23
2014,Antioquia,Nueva Zelandia,96.88
2014,Antioquia,Panamá,74.6
2014,Antioquia,Paraguay,13.67
2014,Antioquia,Países Bajos,591.34
2014,Antioquia,Perú,58.63
2014,Antioquia,Polonia,19.04
2014,Antioquia,Portugal,0.25
2014,Antioquia,Puerto Rico,11.870000000000001
2014,Antioquia,Reino Unido,2317.11
2014,Antioquia,República Dominicana,3.18
2014,Antioquia,Rusia- Federación de,141.64
2014,Antioquia,San Cristóbal y Nieves,0.13
2014,Antioquia,San Vicente y las Granadinas,0.64
2014,Antioquia,Santa Lucia,4.08
2014,Antioquia,Singapur,24.870000000000005
2014,Antioquia,Sudáfrica,38.34
2014,Antioquia,Suecia,1426.37
2014,Antioquia,Surinam,14.85
2014,Antioquia,Taiwán- Provincia de China,284.58
2014,Antioquia,Trinidad y Tobago,42.779999999999994
2014,Antioquia,Ucrania,6.930000000000001
2014,Antioquia,Uruguay,18.98
2014,Antioquia,Venezuela,13.2
2014,Atlántico,Alemania,0.16
2014,Bogotá,Alemania,4412.1900000000005
2014,Bogotá,Arabia Saudita,18.46
2014,Bogotá,Argentina,270.87999999999994
2014,Bogotá,Aruba,5.649999999999999
2014,Bogotá,Australia,369.74
2014,Bogotá,Austria,0.39
2014,Bogotá,Bolivia,12.52
2014,Bogotá,Bélgica,6602.5999999999985
2014,Bogotá,Canadá,2836.7599999999998
2014,Bogotá,Chile,196.17999999999995
2014,Bogotá,China,13.210000000000003
2014,Bogotá,Corea,135.35
2014,Bogotá,Costa Rica,0.75
2014,Bogotá,Dinamarca,41.92
2014,Bogotá,Ecuador,75.81000000000002
2014,Bogotá,El Salvador,36.10999999999999
2014,Bogotá,Emiratos Árabes Unidos,108.80000000000001
2014,Bogotá,España,661.5
2014,Bogotá,Estados Unidos,19538.279999999995
2014,Bogotá,Finlandia,651.0699999999999
2014,Bogotá,Francia,2428.0000000000005
2014,Bogotá,Georgia,18.2
2014,Bogotá,Grecia,218.0
2014,Bogotá,Honduras,0.72
2014,Bogotá,Hong Kong,0.39
2014,Bogotá,Irak,0.3
2014,Bogotá,Irlanda,96.22
2014,Bogotá,Israel,730.8
2014,Bogotá,Italia,4056.65
2014,Bogotá,Japón,1437.1100000000001
2014,Bogotá,Jordania,38.42
2014,Bogotá,Kuwait,0.54
2014,Bogotá,Líbano,157.36
2014,Bogotá,Malasia,4.18
2014,Bogotá,Marruecos,117.26
2014,Bogotá,México,110.90999999999998
2014,Bogotá,Noruega,140.95
2014,Bogotá,Nueva Zelandia,115.35
2014,Bogotá,Panamá,41.39000000000001
2014,Bogotá,Paraguay,3.17
2014,Bogotá,Países Bajos,209.97
2014,Bogotá,Perú,79.17999999999999
2014,Bogotá,Polonia,0.7
2014,Bogotá,Portugal,40.21
2014,Bogotá,Reino Unido,1109.2299999999998
2014,Bogotá,República Checa,188.79999999999998
2014,Bogotá,Rumania,773.7099999999999
2014,Bogotá,Rusia- Federación de,623.15
2014,Bogotá,Singapur,38.46999999999999
2014,Bogotá,Siria- República Árabe,38.48
2014,Bogotá,Sudáfrica,99.1
2014,Bogotá,Suecia,2014.62
2014,Bogotá,Taiwán- Provincia de China,32.26
2014,Bogotá,Trinidad y Tobago,6.96
2014,Bogotá,Turquía,19.95
2014,Bogotá,Uruguay,4.7700000000000005
2014,Bogotá,ZFP Bogotá,14.61999999999999
2014,Bogotá,ZFP Santander,0.6000000000000001
2014,Bolívar,Bélgica,57.35
2014,Bolívar,Canadá,19.23
2014,Bolívar,España,0.21
2014,Bolívar,Estados Unidos,76.8
2014,Boyacá,Canadá,19.24
2014,Caldas,Alemania,9573.729999999998
2014,Caldas,Arabia Saudita,39.94
2014,Caldas,Argentina,19.25
2014,Caldas,Australia,418.95000000000005
2014,Caldas,Belice,3.24
2014,Caldas,Bélgica,14485.81
2014,Caldas,Canadá,6154.18
2014,Caldas,Chile,318.56
2014,Caldas,China,95.4
2014,Caldas,Corea,1958.7800000000002
2014,Caldas,Dinamarca,406.5700000000001
2014,Caldas,Dominica,0.31
2014,Caldas,Ecuador,173.14000000000001
2014,Caldas,Egipto,52.93000000000001
2014,Caldas,El Salvador,6.08
2014,Caldas,Emiratos Árabes Unidos,19.41
2014,Caldas,Eslovaquia,0.03
2014,Caldas,España,3475.77
2014,Caldas,Estados Unidos,35407.24999999999
2014,Caldas,Estonia,50.03
2014,Caldas,Finlandia,704.9
2014,Caldas,Francia,675.0500000000001
2014,Caldas,Georgia,19.26
2014,Caldas,Grecia,102.49999999999999
2014,Caldas,Guatemala,2.3
2014,Caldas,Hong Kong,19.26
2014,Caldas,India,0.32
2014,Caldas,Israel,1240.2800000000002
2014,Caldas,Italia,2005.77
2014,Caldas,Japón,14763.139999999998
2014,Caldas,Jordania,115.49000000000001
2014,Caldas,Letonia,19.17
2014,Caldas,Libia,19.27
2014,Caldas,Líbano,39.24
2014,Caldas,Macao,0.7
2014,Caldas,Malasia,577.72
2014,Caldas,Marruecos,45.480000000000004
2014,Caldas,México,931.3599999999999
2014,Caldas,Noruega,691.6299999999999
2014,Caldas,Nueva Zelandia,38.18000000000001
2014,Caldas,Países Bajos,715.25
2014,Caldas,Perú,25.52
2014,Caldas,Polonia,300.37
2014,Caldas,Portugal,276.05999999999995
2014,Caldas,Reino Unido,6198.209999999998
2014,Caldas,Rumania,19.25
2014,Caldas,Rusia- Federación de,1193.5799999999997
2014,Caldas,Singapur,39.93
2014,Caldas,Siria- República Árabe,57.64999999999999
2014,Caldas,Sudáfrica,19.23
2014,Caldas,Suecia,1458.2999999999997
2014,Caldas,Suiza,20.55
2014,Caldas,Taiwán- Provincia de China,72.16
2014,Caldas,Trinidad y Tobago,0.16
2014,Caldas,Turquía,57.760000000000005
2014,Caldas,Ucrania,15.4
2014,Casanare,Estados Unidos,19.17
2014,Casanare,Italia,19.95
2014,Casanare,Reino Unido,19.25
2014,Cauca,Alemania,1698.2199999999998
2014,Cauca,Antillas Holandesas,23.54
2014,Cauca,Australia,446.06
2014,Cauca,Bélgica,2203.04
2014,Cauca,Canadá,1328.4399999999998
2014,Cauca,China,43.71
2014,Cauca,Corea,1368.8600000000001
2014,Cauca,Dinamarca,41.94
2014,Cauca,Egipto,19.18
2014,Cauca,Eslovenia,192.46
2014,Cauca,España,630.14
2014,Cauca,Estados Unidos,10459.999999999998
2014,Cauca,Finlandia,166.29000000000002
2014,Cauca,Francia,76.72
2014,Cauca,Grecia,79.78
2014,Cauca,Irlanda,19.28
2014,Cauca,Italia,1149.4
2014,Cauca,Japón,3001.5
2014,Cauca,Malasia,422.75
2014,Cauca,Marruecos,19.21
2014,Cauca,México,38.52
2014,Cauca,Noruega,156.03
2014,Cauca,Nueva Zelandia,115.60000000000001
2014,Cauca,Países Bajos,144.41
2014,Cauca,Reino Unido,1684.24
2014,Cauca,Rusia- Federación de,57.72
2014,Cauca,Suecia,627.6
2014,Cauca,Taiwán- Provincia de China,303.24
2014,Cesar,Australia,19.25
2014,Cesar,Estados Unidos,92.47
2014,Cesar,Japón,52.25
2014,Cundinamarca,Alemania,209.25
2014,Cundinamarca,Chile,1.96
2014,Cundinamarca,Corea,11.28
2014,Cundinamarca,España,66.24
2014,Cundinamarca,Estados Unidos,328.21000000000004
2014,Cundinamarca,Italia,39.96
2014,Cundinamarca,Japón,2.1
2014,Cundinamarca,Países Bajos,19.18
2014,Cundinamarca,Rumania,38.5
2014,Huila,Alemania,8245.050000000003
2014,Huila,Argentina,101.5
2014,Huila,Australia,417.05
2014,Huila,Bélgica,3593.9299999999994
2014,Huila,Canadá,11174.789999999999
2014,Huila,Chile,2.8
2014,Huila,China,510.92999999999995
2014,Huila,Corea,4221.52
2014,Huila,Dinamarca,523.76
2014,Huila,Egipto,40.019999999999996
2014,Huila,Eslovenia,159.3
2014,Huila,España,5890.610000000001
2014,Huila,Estados Unidos,38365.469999999994
2014,Huila,Finlandia,3358.1300000000006
2014,Huila,Francia,2777.59
2014,Huila,Grecia,58.989999999999995
2014,Huila,Hong Kong,20.3
2014,Huila,Irlanda,39.99
2014,Huila,Islandia,18.95
2014,Huila,Israel,155.89
2014,Huila,Italia,1917.96
2014,Huila,Jamaica,19.21
2014,Huila,Japón,8709.82
2014,Huila,Letonia,19.27
2014,Huila,Líbano,137.13
2014,Huila,Malasia,807.8399999999999
2014,Huila,Marruecos,69.89
2014,Huila,México,38.52
2014,Huila,Noruega,4539.18
2014,Huila,Nueva Zelandia,77.04
2014,Huila,Países Bajos,1153.0
2014,Huila,Polonia,19.25
2014,Huila,Reino Unido,4560.419999999999
2014,Huila,Rusia- Federación de,347.96000000000004
2014,Huila,Singapur,117.80000000000001
2014,Huila,Siria- República Árabe,116.75
2014,Huila,Sudáfrica,19.24
2014,Huila,Suecia,1384.7700000000002
2014,Huila,Taiwán- Provincia de China,106.74000000000001
2014,Huila,Trinidad y Tobago,0.28
2014,Huila,Turquía,57.89
2014,Huila,Uruguay,0.30000000000000004
2014,Huila,Vietnam,38.53
2014,La Guajira,Venezuela,9.709999999999999
2014,Magdalena,Alemania,697.69
2014,Magdalena,Australia,38.49
2014,Magdalena,Bélgica,526.38
2014,Magdalena,Canadá,764.7
2014,Magdalena,España,55.9
2014,Magdalena,Estados Unidos,2963.9500000000003
2014,Magdalena,Finlandia,79.07
2014,Magdalena,Francia,125.78999999999999
2014,Magdalena,Israel,38.39
2014,Magdalena,Italia,159.53
2014,Magdalena,Japón,707.17
2014,Magdalena,Letonia,19.18
2014,Magdalena,Noruega,88.24
2014,Magdalena,Nueva Zelandia,147.08999999999997
2014,Magdalena,Polonia,125.88
2014,Magdalena,Reino Unido,264.79
2014,Magdalena,Rumania,76.92
2014,Magdalena,Suecia,250.57
2014,Nariño,Alemania,958.7399999999999
2014,Nariño,Australia,57.56
2014,Nariño,Bélgica,769.0699999999999
2014,Nariño,Canadá,192.28
2014,Nariño,China,19.28
2014,Nariño,Corea,187.07
2014,Nariño,Dinamarca,83.9
2014,Nariño,España,926.42
2014,Nariño,Estados Unidos,5018.71
2014,Nariño,Finlandia,461.37
2014,Nariño,Japón,1052.03
2014,Nariño,Malasia,19.33
2014,Nariño,Países Bajos,174.79
2014,Nariño,Reino Unido,478.37999999999994
2014,Nariño,Taiwán- Provincia de China,15.72
2014,Norte de Santander,Alemania,356.36
2014,Norte de Santander,Argentina,19.25
2014,Norte de Santander,Bélgica,301.55999999999995
2014,Norte de Santander,Corea,136.5
2014,Norte de Santander,España,107.83
2014,Norte de Santander,Estados Unidos,531.84
2014,Norte de Santander,Japón,13.99
2014,Norte de Santander,Países Bajos,86.21
2014,Norte de Santander,Suecia,104.78
2014,Putumayo,Estados Unidos,57.760000000000005
2014,Quindío,Albania,19.2
2014,Quindío,Alemania,6911.51
2014,Quindío,Arabia Saudita,72.03999999999999
2014,Quindío,Argentina,52.5
2014,Quindío,Australia,1244.8500000000001
2014,Quindío,Bélgica,1670.7499999999998
2014,Quindío,Canadá,3723.23
2014,Quindío,Chile,23.619999999999997
2014,Quindío,China,360.94000000000005
2014,Quindío,Corea,2135.9
2014,Quindío,Dinamarca,127.39
2014,Quindío,Eslovenia,637.31
2014,Quindío,España,1703.3
2014,Quindío,Estados Unidos,29486.59999999999
2014,Quindío,Finlandia,1792.89
2014,Quindío,Francia,1501.2200000000003
2014,Quindío,Grecia,78.37
2014,Quindío,Hong Kong,49.75
2014,Quindío,Irlanda,38.41
2014,Quindío,Islandia,19.23
2014,Quindío,Israel,38.7
2014,Quindío,Italia,1970.55
2014,Quindío,Japón,5611.4800000000005
2014,Quindío,Jordania,115.47
2014,Quindío,Letonia,19.18
2014,Quindío,Líbano,59.81
2014,Quindío,Macao,19.32
2014,Quindío,Malasia,138.79000000000002
2014,Quindío,México,171.65
2014,Quindío,Noruega,498.88
2014,Quindío,Nueva Zelandia,147.56
2014,Quindío,Países Bajos,472.7
2014,Quindío,Polonia,57.73
2014,Quindío,Reino Unido,2631.2500000000005
2014,Quindío,Rumania,359.48
2014,Quindío,Rusia- Federación de,917.2500000000001
2014,Quindío,Singapur,39.19
2014,Quindío,Sudáfrica,62.13999999999999
2014,Quindío,Suecia,562.25
2014,Quindío,Taiwán- Provincia de China,94.52
2014,Quindío,Turquía,99.02000000000001
2014,Quindío,Vietnam,19.94
2014,Risaralda,Alemania,9351.94
2014,Risaralda,Arabia Saudita,38.52
2014,Risaralda,Armenia,19.2
2014,Risaralda,Australia,1116.6399999999999
2014,Risaralda,Bélgica,7997.649999999999
2014,Risaralda,Canadá,4715.639999999999
2014,Risaralda,China,283.18
2014,Risaralda,Corea,4264.5
2014,Risaralda,Dinamarca,69.28
2014,Risaralda,Egipto,19.26
2014,Risaralda,Emiratos Árabes Unidos,19.31
2014,Risaralda,Eslovenia,97.65
2014,Risaralda,España,1019.62
2014,Risaralda,Estados Unidos,57593.530000000006
2014,Risaralda,Estonia,19.99
2014,Risaralda,Finlandia,1973.08
2014,Risaralda,Francia,1259.58
2014,Risaralda,Grecia,116.93
2014,Risaralda,Hong Kong,52.5
2014,Risaralda,Indonesia,19.24
2014,Risaralda,Irlanda,76.78999999999999
2014,Risaralda,Israel,1041.6399999999999
2014,Risaralda,Italia,1669.1000000000001
2014,Risaralda,Jamaica,19.24
2014,Risaralda,Japón,10571.52
2014,Risaralda,Jordania,311.65
2014,Risaralda,Líbano,77.85
2014,Risaralda,Macao,19.24
2014,Risaralda,Malasia,576.54
2014,Risaralda,Marruecos,19.15
2014,Risaralda,México,1818.3399999999997
2014,Risaralda,Noruega,322.31
2014,Risaralda,Nueva Zelandia,115.43
2014,Risaralda,Países Bajos,1116.4799999999998
2014,Risaralda,Polonia,143.48
2014,Risaralda,Portugal,134.6
2014,Risaralda,Reino Unido,1616.9299999999998
2014,Risaralda,República Checa,20.99
2014,Risaralda,Rumania,87.91000000000001
2014,Risaralda,Rusia- Federación de,695.6300000000001
2014,Risaralda,Singapur,76.96000000000001
2014,Risaralda,Siria- República Árabe,99.66
2014,Risaralda,Sudáfrica,195.40999999999997
2014,Risaralda,Suecia,1028.28
2014,Risaralda,Taiwán- Provincia de China,447.84999999999997
2014,Risaralda,Turquía,39.9
2014,Risaralda,Ucrania,39.24
2014,Santander,Alemania,939.88
2014,Santander,Aruba,0.5
2014,Santander,Bélgica,776.98
2014,Santander,Canadá,2075.6800000000003
2014,Santander,Dinamarca,587.5500000000001
2014,Santander,Emiratos Árabes Unidos,0.85
2014,Santander,España,507.17
2014,Santander,Estados Unidos,5703.73
2014,Santander,Finlandia,1564.65
2014,Santander,Francia,326.42
2014,Santander,Irlanda,38.49
2014,Santander,Israel,314.15999999999997
2014,Santander,Italia,1498.72
2014,Santander,Japón,702.1
2014,Santander,Letonia,38.44
2014,Santander,Noruega,356.81000000000006
2014,Santander,Nueva Zelandia,19.24
2014,Santander,Países Bajos,81.47
2014,Santander,Portugal,211.01999999999998
2014,Santander,Reino Unido,171.37
2014,Santander,Rusia- Federación de,293.40999999999997
2014,Santander,Sudáfrica,99.57000000000001
2014,Santander,Suecia,418.4
2014,Santander,Suiza,19.22
2014,Sucre,Japón,6.36
2014,Tolima,Alemania,2414.4900000000007
2014,Tolima,Australia,222.35999999999999
2014,Tolima,Bélgica,3652.830000000001
2014,Tolima,Canadá,3603.82
2014,Tolima,China,169.57
2014,Tolima,Corea,1393.0399999999997
2014,Tolima,Dinamarca,42.07
2014,Tolima,España,1129.3000000000002
2014,Tolima,Estados Unidos,16220.409999999996
2014,Tolima,Finlandia,1297.7700000000002
2014,Tolima,Francia,59.5
2014,Tolima,Grecia,50.58
2014,Tolima,Israel,82.94000000000001
2014,Tolima,Italia,312.85
2014,Tolima,Japón,2994.360000000001
2014,Tolima,Jordania,57.65
2014,Tolima,Letonia,19.28
2014,Tolima,Malasia,307.41999999999996
2014,Tolima,Marruecos,76.97999999999999
2014,Tolima,México,76.99
2014,Tolima,Noruega,261.03000000000003
2014,Tolima,Nueva Zelandia,19.27
2014,Tolima,Países Bajos,431.03
2014,Tolima,Portugal,20.16
2014,Tolima,Reino Unido,406.44000000000005
2014,Tolima,Rusia- Federación de,210.94
2014,Tolima,Siria- República Árabe,38.56
2014,Tolima,Suecia,523.97
2014,Tolima,Vietnam,38.52
2014,Valle del Cauca,Alemania,1710.5400000000002
2014,Valle del Cauca,Antillas Holandesas,34.24
2014,Valle del Cauca,Aruba,27.89
2014,Valle del Cauca,Australia,1054.78
2014,Valle del Cauca,Bolivia,10.379999999999999
2014,Valle del Cauca,Bélgica,1701.9500000000003
2014,Valle del Cauca,Canadá,913.3399999999999
2014,Valle del Cauca,Chile,267.96999999999997
2014,Valle del Cauca,China,10.53
2014,Valle del Cauca,Corea,1191.0200000000002
2014,Valle del Cauca,Ecuador,100.35999999999999
2014,Valle del Cauca,España,291.26
2014,Valle del Cauca,Estados Unidos,9012.410000000002
2014,Valle del Cauca,Filipinas,0.07
2014,Valle del Cauca,Finlandia,333.3
2014,Valle del Cauca,Francia,374.9799999999999
2014,Valle del Cauca,Grecia,19.96
2014,Valle del Cauca,Hong Kong,19.26
2014,Valle del Cauca,Israel,19.3
2014,Valle del Cauca,Italia,301.02
2014,Valle del Cauca,Japón,4618.62
2014,Valle del Cauca,Letonia,19.26
2014,Valle del Cauca,Malasia,617.23
2014,Valle del Cauca,México,509.81000000000006
2014,Valle del Cauca,Noruega,453.0
2014,Valle del Cauca,Nueva Zelandia,231.20000000000002
2014,Valle del Cauca,Países Bajos,597.07
2014,Valle del Cauca,Perú,848.02
2014,Valle del Cauca,Puerto Rico,42.31
2014,Valle del Cauca,Reino Unido,1869.67
2014,Valle del Cauca,República Dominicana,7.0
2014,Valle del Cauca,Rumania,19.21
2014,Valle del Cauca,Sudáfrica,38.55
2014,Valle del Cauca,Suecia,230.95999999999998
2014,Valle del Cauca,Surinam,1.29
2014,Valle del Cauca,Taiwán- Provincia de China,26.28
2014,Valle del Cauca,Turquía,19.3
2014,Valle del Cauca,Venezuela,144.62
2015,Antioquia,Alemania,11791.250000000002
2015,Antioquia,Antigua y Barbuda,0.39
2015,Antioquia,Arabia Saudita,4.49
2015,Antioquia,Argentina,118.87
2015,Antioquia,Aruba,26.010000000000005
2015,Antioquia,Australia,628.64
2015,Antioquia,Austria,0.3
2015,Antioquia,Barbados,12.100000000000001
2015,Antioquia,Belice,1.06
2015,Antioquia,Bolivia,24.87
2015,Antioquia,Brasil,2.1699999999999995
2015,Antioquia,Bélgica,4952.179999999999
2015,Antioquia,Canadá,10765.929999999998
2015,Antioquia,Chile,153.66
2015,Antioquia,China,724.9200000000001
2015,Antioquia,Corea,3687.66
2015,Antioquia,Costa Rica,110.41999999999999
2015,Antioquia,Cuba,1.7799999999999998
2015,Antioquia,Curazao,36.199999999999996
2015,Antioquia,Dinamarca,188.91
2015,Antioquia,Dominica,3.2
2015,Antioquia,Ecuador,566.8100000000001
2015,Antioquia,El Salvador,38.54
2015,Antioquia,Eslovenia,751.57
2015,Antioquia,España,1397.84
2015,Antioquia,Estados Unidos,53095.34
2015,Antioquia,Estonia,19.92
2015,Antioquia,Finlandia,1167.14
2015,Antioquia,Francia,183.55
2015,Antioquia,Georgia,19.24
2015,Antioquia,Granada,1.9900000000000002
2015,Antioquia,Grecia,64.9
2015,Antioquia,Guatemala,53.56
2015,Antioquia,Guyana,12.900000000000002
2015,Antioquia,Honduras,17.52
2015,Antioquia,Hong Kong,27.019999999999996
2015,Antioquia,India,2.9
2015,Antioquia,Indonesia,0.0
2015,Antioquia,Islandia,19.14
2015,Antioquia,Israel,327.7
2015,Antioquia,Italia,2957.29
2015,Antioquia,Japón,15881.939999999995
2015,Antioquia,Jordania,38.52
2015,Antioquia,Líbano,58.49
2015,Antioquia,Malasia,1429.92
2015,Antioquia,Marruecos,19.19
2015,Antioquia,México,111.78
2015,Antioquia,Nigeria,0.12
2015,Antioquia,Noruega,306.76
2015,Antioquia,Nueva Zelandia,94.83000000000001
2015,Antioquia,Panamá,77.0
2015,Antioquia,Paraguay,13.879999999999999
2015,Antioquia,Países Bajos,1458.0700000000002
2015,Antioquia,Perú,61.05
2015,Antioquia,Polonia,168.75000000000003
2015,Antioquia,Portugal,101.32000000000001
2015,Antioquia,Puerto Rico,16.27
2015,Antioquia,Reino Unido,2540.650000000001
2015,Antioquia,República Dominicana,409.80999999999995
2015,Antioquia,Rumania,269.14
2015,Antioquia,Rusia- Federación de,319.53
2015,Antioquia,San Cristóbal y Nieves,0.25
2015,Antioquia,San Vicente y las Granadinas,0.16999999999999998
2015,Antioquia,Santa Lucia,3.8000000000000003
2015,Antioquia,Singapur,38.18
2015,Antioquia,Siria- República Árabe,19.21
2015,Antioquia,Sudáfrica,39.67
2015,Antioquia,Suecia,1089.63
2015,Antioquia,Suiza,0.5
2015,Antioquia,Surinam,8.24
2015,Antioquia,Tailandia,0.2
2015,Antioquia,Taiwán- Provincia de China,289.97999999999996
2015,Antioquia,Trinidad y Tobago,58.370000000000005
2015,Antioquia,Uruguay,23.49
2015,Antioquia,Venezuela,1.16
2015,Atlántico,Aruba,0.05
2015,Atlántico,Canadá,38.42
2015,Atlántico,Curazao,0.05
2015,Atlántico,Estados Unidos,17.48
2015,Bogotá,Alemania,2279.4500000000003
2015,Bogotá,Arabia Saudita,1.5
2015,Bogotá,Argentina,239.60999999999999
2015,Bogotá,Aruba,7.319999999999999
2015,Bogotá,Australia,620.08
2015,Bogotá,Austria,0.19999999999999998
2015,Bogotá,Bolivia,3.01
2015,Bogotá,Bulgaria,4.91
2015,Bogotá,Bélgica,5710.25
2015,Bogotá,Canadá,3014.2300000000005
2015,Bogotá,Chile,47.410000000000004
2015,Bogotá,China,71.73
2015,Bogotá,Colombia,14.649999999999997
2015,Bogotá,Corea,177.91
2015,Bogotá,Costa Rica,8.28
2015,Bogotá,Curazao,4.59
2015,Bogotá,Ecuador,113.07
2015,Bogotá,Egipto,39.12
2015,Bogotá,El Salvador,13.57
2015,Bogotá,Emiratos Árabes Unidos,17.99
2015,Bogotá,España,525.8499999999999
2015,Bogotá,Estados Unidos,19423.070000000003
2015,Bogotá,Finlandia,1425.2599999999998
2015,Bogotá,Francia,1203.63
2015,Bogotá,Grecia,98.22
2015,Bogotá,Honduras,1.9
2015,Bogotá,Hong Kong,0.81
2015,Bogotá,Islandia,0.72
2015,Bogotá,Israel,677.27
2015,Bogotá,Italia,3261.8600000000006
2015,Bogotá,Japón,2587.63
2015,Bogotá,Jordania,118.89999999999999
2015,Bogotá,Kuwait,6.749999999999999
2015,Bogotá,Líbano,77.75
2015,Bogotá,Malasia,444.92999999999995
2015,Bogotá,Marruecos,77.08
2015,Bogotá,México,114.16000000000001
2015,Bogotá,Noruega,264.24
2015,Bogotá,Nueva Zelandia,79.02000000000001
2015,Bogotá,Panamá,29.759999999999998
2015,Bogotá,Paraguay,20.330000000000005
2015,Bogotá,Países Bajos,574.91
2015,Bogotá,Perú,266.92999999999995
2015,Bogotá,Polinesia Francesa,19.25
2015,Bogotá,Puerto Rico,4.14
2015,Bogotá,Reino Unido,996.3299999999998
2015,Bogotá,República Dominicana,591.03
2015,Bogotá,Rumania,219.17999999999998
2015,Bogotá,Rusia- Federación de,139.84
2015,Bogotá,Singapur,0.54
2015,Bogotá,Siria- República Árabe,57.64
2015,Bogotá,Suecia,1238.69
2015,Bogotá,Suiza,19.39
2015,Bogotá,Tailandia,3.31
2015,Bogotá,Taiwán- Provincia de China,20.69
2015,Bogotá,Trinidad y Tobago,2.55
2015,Bogotá,Turquía,0.11
2015,Bogotá,Uruguay,9.8
2015,Bogotá,ZFP Barranquilla,0.15
2015,Bogotá,ZFP Bogotá,3.2299999999999995
2015,Bogotá,ZFP Santander,0.12
2015,Bolívar,China,0.01
2015,Bolívar,España,57.78
2015,Bolívar,Finlandia,158.69000000000003
2015,Caldas,Albania,19.24
2015,Caldas,Alemania,8715.640000000001
2015,Caldas,Arabia Saudita,28.79
2015,Caldas,Argentina,19.25
2015,Caldas,Armenia,19.27
2015,Caldas,Australia,224.78
2015,Caldas,Belice,7.04
2015,Caldas,Bélgica,15037.770000000002
2015,Caldas,Canadá,7443.179999999999
2015,Caldas,Chile,183.83000000000004
2015,Caldas,China,264.33
2015,Caldas,Corea,1951.3299999999997
2015,Caldas,Costa Rica,1.96
2015,Caldas,Dinamarca,254.40999999999997
2015,Caldas,Ecuador,382.69000000000005
2015,Caldas,Egipto,84.13999999999999
2015,Caldas,Emiratos Árabes Unidos,37.870000000000005
2015,Caldas,Eslovenia,19.91
2015,Caldas,España,2944.7300000000005
2015,Caldas,Estados Unidos,32185.200000000004
2015,Caldas,Estonia,40.86
2015,Caldas,Finlandia,1217.3500000000004
2015,Caldas,Francia,1267.3
2015,Caldas,Georgia,19.25
